Male,Female,SeniorCitizen,Partner,Dependents,LessOneYear,oneToThreeYears,ThreePlusYears,MultipleLines,DSL,FiberOptic,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,CreditCard,BankTransfer,MailedCheck,ElectronicCheck,MonthlyCharges,TotalCharges,Churn
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,69.05,3161.6,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,69.05,80.95,0
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,69.05,6669.45,0
0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,69.1,4689.5,1
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,69.1,1201.15,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,69.1,143.65,1
1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,69.1,48.75,0
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,69.1,1505.15,0
0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,69.1,168.5,0
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,69.1,1652.4,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,69.15,71.65,1
0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,69.15,3264.5,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,69.15,947.3,1
1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,69.15,3058.3,0
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,69.15,1761.05,1
0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,69.2,1642.75,0
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,69.2,973.25,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,69.2,43.85,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,69.2,1490.4,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,69.25,76.35,1
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,69.25,1676.95,1
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,69.25,2642.05,1
0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,69.25,1835.3,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,69.3,75.5,0
1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,69.3,4453.3,0
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69.35,323.45,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,69.35,2661.1,1
0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,69.35,2697.4,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,69.35,1424.5,1
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,69.35,1739.6,0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,69.35,5931,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,69.35,572.45,0
0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,69.4,1381.8,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,69.4,47.95,0
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69.4,45.1,1
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,69.4,45,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,69.45,2122.45,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,69.5,4931.8,0
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,69.5,3273.8,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,69.5,402.6,1
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,69.5,3252,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,69.5,46.2,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69.5,45.15,1
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,69.5,2250.65,1
0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,69.5,1441.1,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,69.5,4338.6,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69.55,45.95,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,69.55,247.25,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,69.55,44.05,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,69.55,45.55,0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,69.55,4539.35,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,69.55,70.05,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,69.55,165.45,1
1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,69.6,1834.15,0
0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,69.6,3653.35,1
1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,69.6,1706.45,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,69.6,1194.3,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,69.6,45.1,1
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,69.6,1083.7,0
1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,69.6,2657.55,0
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,69.65,1527.5,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69.65,378.4,1
1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,69.65,1612.2,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,69.65,266.8,0
1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,69.65,5124.6,1
0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,69.65,571.05,0
0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,69.65,174.2,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,69.65,1269.6,0
0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,69.7,3862.55,1
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,69.7,1348.5,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,69.7,50.9,1
1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,69.7,1404.65,0
0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,69.7,1961.6,0
1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,69.7,4872.45,1
1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,69.7,5118.95,1
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,69.75,81.05,0
0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,69.75,246.5,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,69.75,189.1,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,69.75,49.8,0
1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,69.75,5099.15,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69.75,159.45,1
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,69.75,5940.85,1
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,69.75,668.85,0
0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,69.8,1916.2,0
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,69.8,75.35,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,69.8,75.45,1
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,69.8,4613.95,0
0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,69.8,2459.8,0
1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,69.8,2048.8,0
0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,69.8,2888.7,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69.85,553.4,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,69.85,1210.4,1
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,69.85,1291.3,0
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,69.85,576.65,1
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,69.85,1868.4,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,69.9,825.7,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,69.9,93.55,1
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,69.9,2845.15,0
1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,69.9,1021.55,0
0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,69.9,5885.4,1
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,69.9,1259,1
0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,69.95,2257.75,1
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,69.95,1350.15,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,69.95,1329.15,0
0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,69.95,45.7,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,69.95,69.95,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,69.95,1710.45,1
0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,69.95,637.4,0
1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,69.95,2165.05,1
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,69.95,223.15,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,69.95,181.1,1
0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,69.95,341.45,1
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,70,357.75,1
1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,70,4616.1,0
0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,70,4533.7,1
1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,70,750.1,0
0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,70,1410.25,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,70,830.85,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,70,45.3,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,70.05,1340.1,0
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,70.05,371.65,1
1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,70.05,134.6,0
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,70.05,1390.6,1
0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,70.05,2737.05,0
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,70.05,74.3,0
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,70.05,70.6,0
0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,70.05,2361.8,1
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,70.1,1730.35,1
0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,70.1,1867.6,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70.1,1043.3,0
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,70.1,206.15,0
1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,70.1,2030.3,1
0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,70.1,5869.4,0
0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,70.1,4946.05,0
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,70.15,4065,1
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,70.15,106.55,1
1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,70.15,4964.7,0
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,70.15,4085.75,0
0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,70.15,1742.75,1
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,70.15,3415.25,0
1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,70.15,340.25,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,70.15,2896.6,0
1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,70.15,4669.2,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,70.15,95.6,1
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,70.2,2934.3,1
0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,70.2,4600.7,1
1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,70.2,5594,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70.2,71.35,1
1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,70.2,7554.05,0
0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,70.2,1702.9,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70.2,69.75,1
0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,70.25,2931,1
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,70.25,1400.85,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,70.25,79.95,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,70.25,811.65,0
1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,70.25,174.75,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,70.3,3126.85,0
1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,70.3,1406.65,0
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,70.3,834.7,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,70.3,627.4,1
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,70.3,242,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,70.3,3092,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70.3,2168.9,0
1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,70.3,2647.1,0
1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,70.3,54.35,1
0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,70.3,1790.65,0
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,70.3,2429.1,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70.35,44.45,0
1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,70.35,3023.55,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,70.35,75.3,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,70.35,70.55,1
0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,70.35,5893.95,0
1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,70.35,1430.05,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,70.4,458.1,0
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,70.4,2745.7,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,70.4,147.75,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,70.4,818.45,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,70.4,1737.45,0
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,70.4,50.1,0
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,70.4,1797.75,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,70.45,2624.25,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70.45,184.1,1
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,70.45,160.75,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,70.45,2684.35,0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,70.45,3004.15,1
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,70.45,1233.65,1
1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,70.5,527.9,1
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,70.5,111.4,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,70.5,43.95,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,70.5,308.1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,70.5,2555.9,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,70.55,109.25,0
0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,70.55,179.25,1
1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,70.55,1338.15,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,70.55,91.3,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,70.55,79.5,1
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,70.55,4264.6,0
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,70.6,467.55,1
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,70.6,5427.05,1
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,70.6,587.1,1
0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,70.6,100.8,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,70.65,1180.95,1
0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,70.65,7111.3,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,70.65,1648.45,0
1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,70.65,3956.7,0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,70.7,2625.55,1
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,70.7,1233.4,1
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70.7,294.2,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,70.7,740,1
1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,70.7,3883.3,0
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,70.7,371.6,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,70.7,95.85,0
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,70.75,6690.75,0
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,70.75,102.45,1
1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,70.75,1588.7,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,70.75,829.3,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,70.75,712.25,0
0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,70.8,51.2,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,70.8,217.55,1
0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,70.85,2583.75,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,70.85,146.05,1
0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,70.9,567.45,1
1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,70.9,1384.75,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70.95,70.9,1
0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,70.95,220.95,1
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,71,3673.6,0
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,71,49.85,0
1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,71,2331.3,1
1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,71,74.5,1
0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,71.05,4495.65,0
1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,71.05,6941.2,1
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,71.05,340.35,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,71.05,908.55,0
0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,71.1,1043.35,1
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,71.1,6822.15,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,71.1,71.55,1
1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,71.15,157.55,0
1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,71.15,5029.2,1
1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,71.25,581.7,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,71.3,420.45,0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,71.3,321.65,1
1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,71.35,1253.9,1
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.35,45.2,0
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,71.35,743.75,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,71.35,92.45,1
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,71.4,3410,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,71.45,199.85,0
0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,71.55,5068.05,0
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,71.55,1020.2,0
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,71.6,6223.3,0
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,71.65,2933.2,1
0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,71.65,1258.3,1
0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,71.65,2067,0
0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,71.8,3452.55,0
